Index,Variant,"Region, subregion, country or area *",Notes,Country code,Type,Parent code,Reference date (as of 1 July),0-4,9-May,14-Oct,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+,Gender
1792,Estimates,Iran (Islamic Republic of),,364,Country,5501,1980,  3 520,  2 763,  2 390,  2 135,  1 860,  1 592,  1 069,832,818,771,664,566,368,257,169,91,35,11,3,0,0,Male-Population
1793,Estimates,Iran (Islamic Republic of),,364,Country,5501,1985,  4 603,  3 581,  2 858,  2 524,  2 095,  1 827,  1 457,  1 011,813,807,753,633,533,310,194,111,51,16,4,1,0,Male-Population
1794,Estimates,Iran (Islamic Republic of),,364,Country,5501,1990,  4 747,  4 575,  3 790,  2 908,  2 454,  2 010,  1 781,  1 469,  1 048,796,793,779,635,463,250,141,69,26,6,1,0,Male-Population
1795,Estimates,Iran (Islamic Republic of),,364,Country,5501,1995,  3 736,  4 692,  4 544,  3 719,  2 791,  2 340,  1 921,  1 712,  1 413,  1 002,753,742,715,561,373,171,79,30,8,1,0,Male-Population
1796,Estimates,Iran (Islamic Republic of),,364,Country,5501,2000,  2 977,  3 709,  4 673,  4 509,  3 660,  2 736,  2 295,  1 885,  1 676,  1 376,966,716,693,646,463,262,99,35,10,2,0,Male-Population
1797,Estimates,Iran (Islamic Republic of),,364,Country,5501,2005,  2 914,  2 959,  3 685,  4 566,  4 366,  3 488,  2 692,  2 410,  2 010,  1 742,  1 330,922,672,632,543,338,161,47,12,2,0,Male-Population
1798,Estimates,Iran (Islamic Republic of),,364,Country,5501,2010,  3 201,  2 902,  2 951,  3 579,  4 403,  4 169,  3 332,  2 625,  2 359,  1 941,  1 663,  1 244,852,654,595,403,211,77,16,3,0,Male-Population
1799,Estimates,Iran (Islamic Republic of),,364,Country,5501,2015,  3 576,  3 192,  2 850,  2 842,  3 428,  4 253,  4 155,  3 298,  2 637,  2 362,  1 874,  1 620,  1 204,810,627,514,367,96,24,3,0,Male-Population
1800,Estimates,Iran (Islamic Republic of),,364,Country,5501,2020,  3 913,  3 567,  3 186,  2 830,  2 801,  3 382,  4 212,  4 120,  3 271,  2 608,  2 322,  1 826,  1 560,  1 129,710,471,307,162,27,4,0,Male-Population
1801,Estimates,Maldives,,462,Country,5501,1950,5,6,5,5,4,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,Male-Population
1802,Estimates,Maldives,,462,Country,5501,1955,6,5,5,5,5,4,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,Male-Population
1803,Estimates,Maldives,,462,Country,5501,1960,8,5,4,5,5,4,4,3,3,2,2,1,1,1,0,0,0,0,0,0,0,Male-Population
1804,Estimates,Maldives,,462,Country,5501,1965,10,7,5,4,5,5,4,3,3,2,2,2,1,1,0,0,0,0,0,0,0,Male-Population
1805,Estimates,Maldives,,462,Country,5501,1970,11,9,7,4,3,4,4,4,3,3,2,2,1,1,1,0,0,0,0,0,0,Male-Population
1806,Estimates,Maldives,,462,Country,5501,1975,13,10,9,7,5,4,4,5,4,3,3,2,2,1,1,0,0,0,0,0,0,Male-Population
1807,Estimates,Maldives,,462,Country,5501,1980,14,12,10,9,7,4,3,4,5,4,3,2,2,1,1,0,0,0,0,0,0,Male-Population
1808,Estimates,Maldives,,462,Country,5501,1985,19,14,12,10,9,7,4,3,4,4,4,3,2,1,1,0,0,0,0,0,0,Male-Population
1809,Estimates,Maldives,,462,Country,5501,1990,22,19,14,12,9,8,6,4,3,4,4,4,3,2,1,1,0,0,0,0,0,Male-Population
1810,Estimates,Maldives,,462,Country,5501,1995,21,21,19,13,10,9,7,6,4,3,4,4,3,2,1,1,0,0,0,0,0,Male-Population
1811,Estimates,Maldives,,462,Country,5501,2000,16,20,21,18,12,10,9,8,6,4,3,4,4,3,2,1,0,0,0,0,0,Male-Population
1812,Estimates,Maldives,,462,Country,5501,2005,15,17,21,22,20,15,12,10,9,7,4,3,3,3,3,1,1,0,0,0,0,Male-Population
1813,Estimates,Maldives,,462,Country,5501,2010,17,14,16,23,28,25,17,14,11,9,7,4,3,3,3,2,1,0,0,0,0,Male-Population
1814,Estimates,Maldives,,462,Country,5501,2015,19,17,13,19,33,41,36,25,19,15,12,9,5,3,3,2,1,0,0,0,0,Male-Population
1815,Estimates,Maldives,,462,Country,5501,2020,18,19,17,14,36,69,60,36,23,17,11,7,6,3,2,2,1,1,0,0,0,Male-Population
1816,Estimates,Nepal,,524,Country,5501,1950,628,546,495,441,402,350,298,256,220,180,136,103,76,52,11,6,3,1,0,0,0,Male-Population
1817,Estimates,Nepal,,524,Country,5501,1955,794,561,530,478,416,373,322,273,231,195,156,114,82,55,33,6,2,1,0,0,0,Male-Population
1818,Estimates,Nepal,,524,Country,5501,1960,835,711,545,512,450,385,343,295,246,206,170,132,91,60,36,18,2,1,0,0,0,Male-Population
1819,Estimates,Nepal,,524,Country,5501,1965,887,754,692,526,481,415,352,313,266,220,180,144,106,67,39,19,7,1,0,0,0,Male-Population
1820,Estimates,Nepal,,524,Country,5501,1970,982,812,737,671,497,449,386,326,287,241,195,155,118,80,45,22,8,2,0,0,0,Male-Population
1821,Estimates,Nepal,,524,Country,5501,1975,  1 103,909,796,719,646,474,426,365,305,265,217,170,129,91,55,26,10,3,0,0,0,Male-Population
1822,Estimates,Nepal,,524,Country,5501,1980,  1 256,  1 031,892,778,692,615,449,402,341,282,240,191,143,101,64,33,12,3,0,0,0,Male-Population
1823,Estimates,Nepal,,524,Country,5501,1985,  1 414,  1 189,  1 015,870,741,650,576,418,374,314,255,212,162,113,72,39,15,4,1,0,0,Male-Population
1824,Estimates,Nepal,,524,Country,5501,1990,  1 571,  1 354,  1 172,987,817,678,594,530,382,341,284,226,180,129,82,44,18,5,1,0,0,Male-Population
1825,Estimates,Nepal,,524,Country,5501,1995,  1 728,  1 516,  1 339,  1 182,  1 026,847,681,586,517,368,323,261,199,149,97,53,23,7,1,0,0,Male-Population
1826,Estimates,Nepal,,524,Country,5501,2000,  1 854,  1 690,  1 473,  1 252,  1 057,895,765,638,548,486,349,298,232,167,114,64,28,8,2,0,0,Male-Population
1827,Estimates,Nepal,,524,Country,5501,2005,  1 721,  1 827,  1 634,  1 307,  1 013,905,854,760,634,512,462,344,304,230,143,89,38,11,2,0,0,Male-Population
1828,Estimates,Nepal,,524,Country,5501,2010,  1 547,  1 704,  1 764,  1 437,  1 093,929,849,767,689,589,497,438,332,290,193,110,53,15,3,0,0,Male-Population
1829,Estimates,Nepal,,524,Country,5501,2015,  1 419,  1 490,  1 669,  1 636,  1 131,708,597,604,594,566,497,423,370,269,219,127,57,20,4,0,0,Male-Population
1830,Estimates,Nepal,,524,Country,5501,2020,  1 386,  1 386,  1 474,  1 605,  1 536,  1 135,776,604,606,623,579,485,382,313,210,151,70,23,5,0,0,Male-Population
1831,Estimates,Pakistan,,586,Country,5501,1950,  2 998,  2 640,  2 296,  2 025,  1 783,  1 568,  1 367,  1 175,974,818,665,562,487,401,313,225,115,41,8,1,0,Male-Population
1832,Estimates,Pakistan,,586,Country,5501,1955,  3 018,  2 691,  2 539,  2 234,  1 951,  1 711,  1 504,  1 305,  1 114,914,755,599,488,398,295,194,109,39,9,1,0,Male-Population
1833,Estimates,Pakistan,,586,Country,5501,1960,  3 679,  2 779,  2 610,  2 483,  2 167,  1 885,  1 652,  1 446,  1 247,  1 054,852,686,526,405,299,189,98,39,9,1,0,Male-Population
1834,Estimates,Pakistan,,586,Country,5501,1965,  4 388,  3 450,  2 713,  2 559,  2 414,  2 101,  1 827,  1 596,  1 388,  1 187,988,780,608,443,310,197,99,37,10,1,0,Male-Population
1835,Estimates,Pakistan,,586,Country,5501,1970,  5 086,  4 164,  3 384,  2 663,  2 487,  2 342,  2 040,  1 770,  1 538,  1 327,  1 119,911,698,518,344,208,106,39,10,2,0,Male-Population
1836,Estimates,Pakistan,,586,Country,5501,1975,  5 803,  4 866,  4 103,  3 338,  2 607,  2 431,  2 288,  1 988,  1 716,  1 480,  1 260,  1 040,823,602,410,237,116,43,11,2,0,Male-Population
1837,Estimates,Pakistan,,586,Country,5501,1980,  6 783,  5 599,  4 819,  4 099,  3 368,  2 634,  2 426,  2 263,  1 953,  1 671,  1 422,  1 185,950,718,482,286,134,48,12,2,0,Male-Population
1838,Estimates,Pakistan,,586,Country,5501,1985,  8 028,  6 586,  5 564,  4 853,  4 205,  3 459,  2 670,  2 428,  2 244,  1 918,  1 619,  1 347,  1 090,835,579,339,164,56,13,2,0,Male-Population
1839,Estimates,Pakistan,,586,Country,5501,1990,  9 466,  7 792,  6 534,  5 529,  4 820,  4 168,  3 417,  2 628,  2 377,  2 180,  1 841,  1 523,  1 232,954,672,407,193,69,16,2,0,Male-Population
1840,Estimates,Pakistan,,586,Country,5501,1995,  10 550,  9 192,  7 722,  6 430,  5 362,  4 662,  4 051,  3 324,  2 547,  2 291,  2 079,  1 725,  1 386,  1 070,769,480,239,84,19,2,0,Male-Population
1841,Estimates,Pakistan,,586,Country,5501,2000,  11 328,  10 316,  9 136,  7 688,  6 413,  5 352,  4 642,  4 017,  3 277,  2 491,  2 211,  1 968,  1 584,  1 213,869,553,286,105,24,3,0,Male-Population
1842,Estimates,Pakistan,,586,Country,5501,2005,  11 842,  11 084,  10 243,  9 043,  7 547,  6 278,  5 248,  4 550,  3 923,  3 178,  2 387,  2 082,  1 799,  1 382,981,623,327,125,29,4,0,Male-Population
1843,Estimates,Pakistan,,586,Country,5501,2010,  12 456,  11 632,  11 019,  10 178,  8 949,  7 441,  6 176,  5 151,  4 450,  3 812,  3 054,  2 253,  1 907,  1 573,  1 120,705,369,143,35,5,0,Male-Population
1844,Estimates,Pakistan,,586,Country,5501,2015,  13 431,  12 234,  11 549,  10 913,  10 012,  8 761,  7 277,  6 046,  5 034,  4 327,  3 672,  2 893,  2 070,  1 675,  1 287,817,428,168,42,6,0,Male-Population
1845,Estimates,Pakistan,,586,Country,5501,2020,  14 509,  13 226,  12 155,  11 443,  10 742,  9 821,  8 597,  7 144,  5 923,  4 905,  4 177,  3 486,  2 666,  1 821,  1 372,940,495,193,49,7,1,Male-Population
1846,Estimates,Sri Lanka,,144,Country,5501,1950,644,504,433,389,364,325,280,241,201,170,137,120,107,107,112,95,77,27,6,1,0,Male-Population
1847,Estimates,Sri Lanka,,144,Country,5501,1955,708,615,494,427,382,356,317,271,232,191,159,124,103,85,75,66,44,27,6,1,0,Male-Population
1848,Estimates,Sri Lanka,,144,Country,5501,1960,822,682,602,485,418,372,344,305,259,219,178,143,107,83,61,45,32,16,7,1,0,Male-Population
1849,Estimates,Sri Lanka,,144,Country,5501,1965,862,797,672,594,477,408,362,334,293,247,206,163,126,87,59,37,22,11,4,1,0,Male-Population
1850,Estimates,Sri Lanka,,144,Country,5501,1970,911,843,789,665,586,468,400,353,324,282,234,190,146,106,66,38,19,8,3,1,0,Male-Population
1851,Estimates,Sri Lanka,,144,Country,5501,1975,908,891,830,777,651,570,452,384,337,307,264,215,169,124,83,45,21,7,2,0,0,Male-Population
1852,Estimates,Sri Lanka,,144,Country,5501,1980,972,891,878,817,758,625,542,429,366,321,289,244,193,146,101,57,25,9,2,0,0,Male-Population
1853,Estimates,Sri Lanka,,144,Country,5501,1985,989,953,874,860,789,718,584,509,404,345,300,266,219,166,118,74,35,11,3,0,0,Male-Population
1854,Estimates,Sri Lanka,,144,Country,5501,1990,908,979,946,865,840,762,692,562,489,386,326,278,239,188,133,86,47,18,4,1,0,Male-Population
1855,Estimates,Sri Lanka,,144,Country,5501,1995,873,899,970,933,839,802,725,660,537,465,364,303,251,206,150,97,55,25,8,1,0,Male-Population
1856,Estimates,Sri Lanka,,144,Country,5501,2000,837,840,883,946,869,741,723,685,636,533,478,362,275,208,154,102,57,26,9,2,0,Male-Population
1857,Estimates,Sri Lanka,,144,Country,5501,2005,889,822,830,855,884,813,703,690,655,605,506,450,328,231,161,110,66,30,10,2,0,Male-Population
1858,Estimates,Sri Lanka,,144,Country,5501,2010,905,870,822,816,776,788,792,694,663,621,564,480,424,269,157,108,71,34,11,2,0,Male-Population
1859,Estimates,Sri Lanka,,144,Country,5501,2015,877,880,852,797,753,685,716,752,671,651,610,544,451,378,219,117,72,38,13,3,0,Male-Population
1860,Estimates,Sri Lanka,,144,Country,5501,2020,844,856,865,831,743,675,623,682,731,660,640,589,513,405,312,165,78,39,15,3,0,Male-Population
1891,Estimates,China,7,156,Country,906,1950,  39 674,  30 581,  29 492,  27 806,  24 689,  21 733,  21 548,  19 319,  16 548,  14 962,  12 256,  10 718,  8 000,  5 635,  2 927,  1 402,381,60,10,1,0,Male-Population
1892,Estimates,China,7,156,Country,906,1955,  53 627,  36 660,  29 422,  28 622,  26 929,  23 880,  20 985,  20 672,  18 204,  15 106,  13 260,  10 430,  8 326,  5 488,  3 277,  1 275,422,84,10,1,0,Male-Population
1893,Estimates,China,7,156,Country,906,1960,  50 115,  49 895,  35 521,  28 667,  27 801,  26 096,  23 083,  20 150,  19 543,  16 778,  13 429,  11 084,  7 936,  5 626,  3 042,  1 268,298,60,8,1,0,Male-Population
1894,Estimates,China,7,156,Country,906,1965,  58 743,  46 558,  48 347,  34 564,  27 797,  26 932,  25 205,  22 134,  19 042,  18 036,  14 931,  11 227,  8 484,  5 440,  3 197,  1 321,395,65,10,1,0,Male-Population
1895,Estimates,China,7,156,Country,906,1970,  69 403,  56 156,  46 012,  47 856,  34 097,  27 340,  26 390,  24 584,  21 412,  18 204,  16 952,  13 601,  9 622,  6 643,  3 818,  1 909,619,133,14,1,0,Male-Population
1896,Estimates,China,7,156,Country,906,1975,  66 088,  67 625,  55 641,  45 681,  47 430,  33 712,  26 986,  25 988,  24 107,  20 788,  17 346,  15 678,  11 940,  7 840,  4 886,  2 376,930,217,30,2,0,Male-Population
1897,Estimates,China,7,156,Country,906,1980,  52 367,  64 959,  67 161,  55 388,  45 448,  47 129,  33 436,  26 710,  25 627,  23 612,  20 075,  16 368,  14 220,  10 125,  5 984,  3 131,  1 151,312,49,4,0,Male-Population
1898,Estimates,China,7,156,Country,906,1985,  53 901,  51 732,  64 613,  66 883,  55 098,  45 165,  46 782,  33 123,  26 363,  25 144,  22 880,  19 049,  14 977,  12 269,  7 884,  3 918,  1 571,403,74,7,0,Male-Population
1899,Estimates,China,7,156,Country,906,1990,  68 872,  53 317,  51 489,  64 346,  66 519,  54 736,  44 822,  46 360,  32 707,  25 903,  24 462,  21 856,  17 584,  13 106,  9 816,  5 278,  2 005,571,99,12,1,Male-Population
1900,Estimates,China,7,156,Country,906,1995,  52 950,  68 196,  53 100,  51 260,  63 960,  66 056,  54 300,  44 399,  45 780,  32 142,  25 187,  23 318,  20 157,  15 298,  10 266,  6 539,  2 838,782,142,15,1,Male-Population
1901,Estimates,China,7,156,Country,906,2000,  47 124,  52 529,  67 972,  52 908,  50 992,  63 568,  65 592,  53 845,  43 904,  45 059,  31 313,  24 072,  21 645,  17 700,  12 097,  6 893,  3 564,  1 168,216,25,2,Male-Population
1902,Estimates,China,7,156,Country,906,2005,  44 543,  46 839,  52 377,  67 693,  52 514,  50 550,  63 016,  64 955,  53 200,  43 241,  44 075,  30 194,  22 589,  19 307,  14 347,  8 315,  3 853,  1 509,328,38,3,Male-Population
1903,Estimates,China,7,156,Country,906,2010,  45 566,  44 358,  46 714,  52 140,  67 254,  52 073,  50 087,  62 418,  64 229,  52 431,  42 333,  42 590,  28 415,  20 225,  15 743,  9 933,  4 727,  1 680,436,59,4,Male-Population
1904,Estimates,China,7,156,Country,906,2015,  46 438,  45 437,  44 265,  46 554,  51 865,  66 864,  51 711,  49 706,  61 858,  63 436,  51 414,  40 973,  40 173,  25 507,  16 608,  11 127,  5 817,  2 144,518,86,8,Male-Population
1905,Estimates,China,7,156,Country,906,2020,  44 456,  46 320,  45 350,  44 103,  46 274,  51 523,  66 443,  51 346,  49 289,  61 173,  62 348,  49 958,  38 917,  36 527,  21 425,  12 207,  6 884,  2 843,731,116,13,Male-Population
1906,Estimates,"China, Hong Kong SAR",8,344,Country,906,1950,167,67,84,115,127,113,101,83,59,38,25,15,8,6,4,2,1,0,0,0,0,Male-Population
1907,Estimates,"China, Hong Kong SAR",8,344,Country,906,1955,214,172,77,92,126,133,118,104,85,60,38,24,14,8,5,3,1,0,0,0,0,Male-Population
1908,Estimates,"China, Hong Kong SAR",8,344,Country,906,1960,252,219,177,79,115,138,139,121,106,84,57,35,23,13,7,3,1,0,0,0,0,Male-Population
1909,Estimates,"China, Hong Kong SAR",8,344,Country,906,1965,261,248,208,164,101,126,140,137,118,100,76,50,30,18,8,4,1,0,0,0,0,Male-Population
1910,Estimates,"China, Hong Kong SAR",8,344,Country,906,1970,202,261,263,214,164,102,121,130,133,109,99,71,50,26,17,5,2,0,0,0,0,Male-Population
1911,Estimates,"China, Hong Kong SAR",8,344,Country,906,1975,198,204,275,271,213,164,97,110,125,124,108,94,69,44,23,12,3,1,0,0,0,Male-Population
1912,Estimates,"China, Hong Kong SAR",8,344,Country,906,1980,199,207,228,298,301,250,207,122,141,137,133,105,89,63,35,17,7,1,0,0,0,Male-Population
1913,Estimates,"China, Hong Kong SAR",8,344,Country,906,1985,202,215,228,235,288,304,250,204,124,140,142,125,102,75,51,25,10,4,0,0,0,Male-Population
1914,Estimates,"China, Hong Kong SAR",8,344,Country,906,1990,190,210,216,228,246,303,316,253,207,126,140,139,119,93,64,39,17,5,1,0,0,Male-Population
1915,Estimates,"China, Hong Kong SAR",8,344,Country,906,1995,173,195,220,212,223,250,315,320,256,217,130,139,133,110,77,47,25,9,2,0,0,Male-Population
1916,Estimates,"China, Hong Kong SAR",8,344,Country,906,2000,152,207,220,229,223,242,261,320,331,257,212,125,136,125,98,60,32,15,4,1,0,Male-Population
1917,Estimates,"China, Hong Kong SAR",8,344,Country,906,2005,115,171,217,222,221,223,241,253,317,319,254,201,116,126,109,79,41,19,7,1,0,Male-Population
1918,Estimates,"China, Hong Kong SAR",8,344,Country,906,2010,125,132,180,221,219,227,223,235,248,304,308,243,193,111,120,93,59,25,9,2,0,Male-Population
1919,Estimates,"China, Hong Kong SAR",8,344,Country,906,2015,146,146,133,186,222,224,229,225,234,245,299,301,234,181,102,102,71,38,12,3,0,Male-Population
1920,Estimates,"China, Hong Kong SAR",8,344,Country,906,2020,189,161,151,138,189,227,227,232,226,233,245,295,292,224,168,89,81,48,20,4,1,Male-Population
1921,Estimates,"China, Macao SAR",9,446,Country,906,1950,11,8,9,11,11,10,9,9,7,5,4,2,1,1,1,0,0,0,0,0,0,Male-Population
1922,Estimates,"China, Macao SAR",9,446,Country,906,1955,15,11,8,6,8,8,8,7,7,5,4,3,2,1,1,0,0,0,0,0,0,Male-Population
1923,Estimates,"China, Macao SAR",9,446,Country,906,1960,12,14,10,6,5,5,5,5,5,4,4,3,2,1,1,0,0,0,0,0,0,Male-Population
1924,Estimates,"China, Macao SAR",9,446,Country,906,1965,14,16,17,10,6,4,6,6,6,5,4,3,2,2,1,1,0,0,0,0,0,Male-Population
1925,Estimates,"China, Macao SAR",9,446,Country,906,1970,10,17,22,20,11,5,6,6,7,6,5,4,3,2,1,1,0,0,0,0,0,Male-Population
1926,Estimates,"China, Macao SAR",9,446,Country,906,1975,8,11,16,20,17,11,6,6,6,6,5,4,3,3,2,1,0,0,0,0,0,Male-Population
1927,Estimates,"China, Macao SAR",9,446,Country,906,1980,8,10,11,14,17,14,10,6,5,5,5,4,4,3,2,1,1,0,0,0,0,Male-Population
1928,Estimates,"China, Macao SAR",9,446,Country,906,1985,15,8,11,11,16,19,16,12,7,5,5,5,4,3,2,2,1,0,0,0,0,Male-Population
1929,Estimates,"China, Macao SAR",9,446,Country,906,1990,18,16,11,12,12,18,22,18,12,6,5,5,5,3,3,2,1,0,0,0,0,Male-Population
1930,Estimates,"China, Macao SAR",9,446,Country,906,1995,15,19,16,11,12,13,19,22,18,12,6,5,5,4,3,2,1,0,0,0,0,Male-Population
1931,Estimates,"China, Macao SAR",9,446,Country,906,2000,12,18,21,16,11,14,14,21,23,18,12,6,5,5,4,2,1,1,0,0,0,Male-Population
1932,Estimates,"China, Macao SAR",9,446,Country,906,2005,9,13,19,23,20,15,16,17,23,23,18,11,6,5,4,3,2,1,0,0,0,Male-Population
1933,Estimates,"China, Macao SAR",9,446,Country,906,2010,12,10,14,21,27,24,19,20,19,24,23,18,12,5,4,3,2,1,0,0,0,Male-Population
1934,Estimates,"China, Macao SAR",9,446,Country,906,2015,17,12,10,16,24,30,29,21,21,19,24,23,18,11,5,4,2,1,0,0,0,Male-Population
1935,Estimates,"China, Macao SAR",9,446,Country,906,2020,18,17,13,12,18,26,32,30,22,22,20,24,22,17,11,4,3,1,1,0,0,Male-Population
1936,Estimates,"China, Taiwan Province of China",,158,Country,906,1950,637,514,467,390,369,338,304,256,193,148,104,78,52,30,17,6,3,0,0,0,0,Male-Population
1937,Estimates,"China, Taiwan Province of China",,158,Country,906,1955,904,636,520,463,376,356,326,287,244,192,143,101,65,39,27,12,4,1,0,0,0,Male-Population
1938,Estimates,"China, Taiwan Province of China",,158,Country,906,1960,987,892,627,512,450,370,352,320,280,236,183,133,89,55,30,18,6,2,0,0,0,Male-Population
1939,Estimates,"China, Taiwan Province of China",,158,Country,906,1965,  1 053,982,902,616,469,450,405,410,352,288,239,182,116,77,44,22,11,2,0,0,0,Male-Population
1940,Estimates,"China, Taiwan Province of China",,158,Country,906,1970,  1 027,  1 056,991,917,598,478,498,456,451,381,288,243,170,90,50,37,21,4,0,0,0,Male-Population
1941,Estimates,"China, Taiwan Province of China",,158,Country,906,1975,987,  1 023,  1 055,985,901,588,475,494,450,440,363,266,218,141,67,32,19,9,1,0,0,Male-Population
1942,Estimates,"China, Taiwan Province of China",,158,Country,906,1980,  1 008,938,992,  1 027,957,831,634,445,435,477,460,386,266,208,127,59,23,9,3,0,0,Male-Population
1943,Estimates,"China, Taiwan Province of China",,158,Country,906,1985,  1 012,  1 006,938,997,  1 009,938,816,625,434,422,458,434,356,235,170,88,38,10,3,1,0,Male-Population
1944,Estimates,"China, Taiwan Province of China",,158,Country,906,1990,834,993,  1 052,914,966,  1 009,948,828,620,431,412,429,393,315,190,122,57,17,4,1,0,Male-Population
1945,Estimates,"China, Taiwan Province of China",,158,Country,906,1995,841,829,982,  1 038,891,932,994,931,807,600,414,391,398,352,263,140,73,28,6,1,0,Male-Population
1946,Estimates,"China, Taiwan Province of China",,158,Country,906,2000,777,832,819,967,  1 012,872,917,974,912,786,570,379,354,351,297,199,90,38,10,1,0,Male-Population
1947,Estimates,"China, Taiwan Province of China",,158,Country,906,2005,631,781,835,822,966,  1 008,875,934,969,908,767,547,363,324,313,238,141,52,17,3,0,Male-Population
1948,Estimates,"China, Taiwan Province of China",,158,Country,906,2010,504,631,782,836,821,966,  1 021,890,931,951,885,749,520,337,287,255,174,86,24,5,1,Male-Population
1949,Estimates,"China, Taiwan Province of China",,158,Country,906,2015,532,507,632,783,834,821,971,  1 013,885,913,927,858,715,483,300,241,191,110,42,8,1,Male-Population
1950,Estimates,"China, Taiwan Province of China",,158,Country,906,2020,524,541,507,632,782,834,825,964,  1 006,869,892,900,821,667,435,255,184,124,55,15,2,Male-Population
1951,Estimates,Dem. People's Republic of Korea,,408,Country,906,1950,767,756,703,508,392,322,282,259,198,177,153,127,95,71,35,19,6,2,0,0,0,Male-Population
1952,Estimates,Dem. People's Republic of Korea,,408,Country,906,1955,506,687,723,659,425,291,239,221,211,163,140,118,91,58,38,16,6,1,0,0,0,Male-Population
1953,Estimates,Dem. People's Republic of Korea,,408,Country,906,1960,980,484,671,708,636,406,276,226,208,198,151,124,93,61,33,17,5,1,0,0,0,Male-Population
1954,Estimates,Dem. People's Republic of Korea,,408,Country,906,1965,892,942,474,658,686,610,387,262,213,196,184,134,99,63,35,15,5,1,0,0,0,Male-Population
1955,Estimates,Dem. People's Republic of Korea,,408,Country,906,1970,  1 230,870,928,467,643,665,589,372,251,203,184,167,110,70,39,17,5,1,0,0,0,Male-Population
1956,Estimates,Dem. People's Republic of Korea,,408,Country,906,1975,  1 210,  1 210,861,919,460,629,649,573,360,242,194,170,141,82,45,20,6,1,0,0,0,Male-Population
1957,Estimates,Dem. People's Republic of Korea,,408,Country,906,1980,861,  1 196,  1 202,855,908,452,618,635,559,350,233,181,147,107,55,25,8,2,0,0,0,Male-Population
1958,Estimates,Dem. People's Republic of Korea,,408,Country,906,1985,973,853,  1 190,  1 195,847,896,446,607,622,545,339,219,158,114,74,31,10,2,0,0,0,Male-Population
1959,Estimates,Dem. People's Republic of Korea,,408,Country,906,1990,997,966,850,  1 184,  1 185,838,885,439,596,609,530,320,193,126,81,43,13,3,0,0,0,Male-Population
1960,Estimates,Dem. People's Republic of Korea,,408,Country,906,1995,  1 061,986,964,847,  1 178,  1 177,831,876,434,587,595,507,289,159,93,50,20,4,1,0,0,Male-Population
1961,Estimates,Dem. People's Republic of Korea,,408,Country,906,2000,  1 019,  1 041,979,956,836,  1 156,  1 151,811,854,420,564,554,435,219,106,51,20,5,1,0,0,Male-Population
1962,Estimates,Dem. People's Republic of Korea,,408,Country,906,2005,974,  1 010,  1 036,973,947,823,  1 137,  1 132,796,834,407,532,486,342,153,61,21,6,1,0,0,Male-Population
1963,Estimates,Dem. People's Republic of Korea,,408,Country,906,2010,869,966,  1 006,  1 030,964,933,809,  1 119,  1 112,778,809,385,468,385,241,89,26,6,1,0,0,Male-Population
1964,Estimates,Dem. People's Republic of Korea,,408,Country,906,2015,866,864,962,  1 000,  1 022,952,919,797,  1 101,  1 090,757,770,345,383,283,150,43,9,2,0,0,Male-Population
1965,Estimates,Dem. People's Republic of Korea,,408,Country,906,2020,894,862,861,957,993,  1 010,940,907,785,  1 081,  1 062,722,695,284,285,179,74,16,2,0,0,Male-Population
1966,Estimates,Japan,,392,Country,906,1950,  5 718,  4 787,  4 365,  4 273,  3 836,  2 822,  2 360,  2 376,  2 199,  1 994,  1 700,  1 365,  1 096,789,536,263,94,24,4,0,0,Male-Population
1967,Estimates,Japan,,392,Country,906,1955,  4 887,  5 599,  4 759,  4 339,  4 218,  3 768,  2 769,  2 313,  2 318,  2 125,  1 897,  1 575,  1 211,906,583,337,131,33,5,0,0,Male-Population
1968,Estimates,Japan,,392,Country,906,1960,  4 088,  4 826,  5 573,  4 732,  4 288,  4 155,  3 712,  2 723,  2 267,  2 253,  2 033,  1 768,  1 408,  1 014,680,369,166,46,7,1,0,Male-Population
1969,Estimates,Japan,,392,Country,906,1965,  4 186,  4 058,  4 788,  5 516,  4 664,  4 247,  4 113,  3 667,  2 679,  2 212,  2 169,  1 910,  1 596,  1 194,776,439,183,57,10,1,0,Male-Population
1970,Estimates,Japan,,392,Country,906,1970,  4 622,  4 229,  4 119,  4 775,  5 496,  4 669,  4 262,  4 112,  3 636,  2 644,  2 161,  2 072,  1 760,  1 386,943,519,231,68,13,1,0,Male-Population
1971,Estimates,Japan,,392,Country,906,1975,  5 216,  4 615,  4 232,  4 115,  4 783,  5 525,  4 692,  4 270,  4 082,  3 588,  2 590,  2 083,  1 938,  1 562,  1 128,660,291,93,17,2,0,Male-Population
1972,Estimates,Japan,,392,Country,906,1980,  4 421,  5 201,  4 620,  4 233,  4 096,  4 760,  5 496,  4 658,  4 223,  4 008,  3 514,  2 508,  1 972,  1 758,  1 313,830,397,128,26,3,0,Male-Population
1973,Estimates,Japan,,392,Country,906,1985,  3 920,  4 412,  5 196,  4 612,  4 220,  4 083,  4 742,  5 466,  4 616,  4 158,  3 905,  3 380,  2 368,  1 800,  1 507,  1 003,525,189,41,5,0,Male-Population
